time,latitude,longitude,u10,v10,u_curr,v_curr,elevation,time,target,cluster
2024-05-01 04:00:00,33.5,-6.5,-0.133514404296875,1.046661376953125,-0.24414062,-0.09472656,530,2024-05-01 04:00:00,0,3
2024-05-01 05:00:00,34.0,-7.5,3.2882080078125,0.506134033203125,-0.21777344,-0.059570312,-120,2024-05-01 05:00:00,1,4
2024-05-01 05:00:00,34.0,-7.25,2.4884033203125,1.9079174804687469,-0.14453125,0.029296875,-110,2024-05-01 05:00:00,1,4
2024-05-01 05:00:00,34.0,-7.0,1.6368408203125,1.9079174804687469,-0.0390625,0.01953125,-91,2024-05-01 05:00:00,1,4
2024-05-01 05:00:00,34.0,-6.75,0.9639892578125,1.9079174804687469,-0.24414062,-0.09472656,116,2024-05-01 05:00:00,0,4
2024-05-01 05:00:00,34.0,-6.5,0.6993408203125,1.9079174804687469,-0.24414062,-0.09472656,193,2024-05-01 05:00:00,0,3
2024-05-01 05:00:00,33.75,-7.5,1.5050048828125,1.728790283203125,-0.11816406,0.055664062,-60,2024-05-01 05:00:00,1,4
2024-05-01 05:00:00,33.75,-7.25,1.0118408203125,1.9079174804687469,-0.24414062,-0.09472656,51,2024-05-01 05:00:00,0,4
2024-05-01 05:00:00,33.75,-7.0,0.2774658203125,1.9079174804687469,-0.24414062,-0.09472656,176,2024-05-01 05:00:00,0,3
2024-05-01 05:00:00,33.75,-6.75,0.2227783203125,1.9079174804687469,-0.24414062,-0.09472656,166,2024-05-01 05:00:00,0,3
2024-05-01 05:00:00,33.75,-6.5,0.2423095703125,1.850860595703125,-0.24414062,-0.09472656,237,2024-05-01 05:00:00,0,3
2024-05-01 05:00:00,33.5,-7.5,0.4678955078125,1.189727783203125,-0.24414062,-0.09472656,153,2024-05-01 05:00:00,0,3
2024-05-01 05:00:00,33.5,-7.25,-0.0174560546875,1.560821533203125,-0.24414062,-0.09472656,233,2024-05-01 05:00:00,0,3
2024-05-01 05:00:00,33.5,-7.0,-0.1014404296875,1.456329345703125,-0.24414062,-0.09472656,360,2024-05-01 05:00:00,0,3
2024-05-01 05:00:00,33.5,-6.75,0.1876220703125,1.328399658203125,-0.24414062,-0.09472656,340,2024-05-01 05:00:00,0,3
2024-05-01 05:00:00,33.5,-6.5,-0.0399169921875,1.274688720703125,-0.24414062,-0.09472656,530,2024-05-01 05:00:00,0,3
2024-05-01 06:00:00,34.0,-7.5,3.631622314453125,0.6161956787109375,-0.19921875,-0.055664062,-120,2024-05-01 06:00:00,1,4
2024-05-01 06:00:00,34.0,-7.25,2.838653564453125,1.9079174804687469,-0.13183594,0.04296875,-110,2024-05-01 06:00:00,1,4
2024-05-01 06:00:00,34.0,-7.0,1.939239501953125,1.9079174804687469,-0.021484375,0.01953125,-91,2024-05-01 06:00:00,1,4
2024-05-01 06:00:00,34.0,-6.75,1.253692626953125,1.9079174804687469,-0.24414062,-0.09472656,116,2024-05-01 06:00:00,0,4
2024-05-01 06:00:00,34.0,-6.5,0.980255126953125,1.9079174804687469,-0.24414062,-0.09472656,193,2024-05-01 06:00:00,0,4
2024-05-01 06:00:00,33.75,-7.5,1.604278564453125,1.7822113037109375,-0.09667969,0.07421875,-60,2024-05-01 06:00:00,1,4
2024-05-01 06:00:00,33.75,-7.25,1.317169189453125,1.9079174804687469,-0.24414062,-0.09472656,51,2024-05-01 06:00:00,0,4
2024-05-01 06:00:00,33.75,-7.0,0.553497314453125,1.9079174804687469,-0.24414062,-0.09472656,176,2024-05-01 06:00:00,0,3
2024-05-01 06:00:00,33.75,-6.75,0.533966064453125,1.9079174804687469,-0.24414062,-0.09472656,166,2024-05-01 06:00:00,0,3
2024-05-01 06:00:00,33.75,-6.5,0.442169189453125,1.9079174804687469,-0.24414062,-0.09472656,237,2024-05-01 06:00:00,0,3
2024-05-01 06:00:00,33.5,-7.5,0.459747314453125,1.2285003662109375,-0.24414062,-0.09472656,153,2024-05-01 06:00:00,0,3
2024-05-01 06:00:00,33.5,-7.25,0.194122314453125,1.6425628662109375,-0.24414062,-0.09472656,233,2024-05-01 06:00:00,0,3
2024-05-01 06:00:00,33.5,-7.0,0.179473876953125,1.5214691162109375,-0.24414062,-0.09472656,360,2024-05-01 06:00:00,0,3
2024-05-01 06:00:00,33.5,-6.75,0.438262939453125,1.4892425537109375,-0.24414062,-0.09472656,340,2024-05-01 06:00:00,0,3
2024-05-01 06:00:00,33.5,-6.5,0.075958251953125,1.5361175537109375,-0.24414062,-0.09472656,530,2024-05-01 06:00:00,0,3
2024-05-01 07:00:00,34.0,-7.5,3.8119049072265625,0.9810333251953125,-0.18164062,-0.057617188,-120,2024-05-01 07:00:00,1,4
2024-05-01 07:00:00,34.0,-7.25,3.0472564697265625,1.9079174804687469,-0.115234375,0.051757812,-110,2024-05-01 07:00:00,1,4
2024-05-01 07:00:00,34.0,-7.0,2.1976470947265625,1.9079174804687469,-0.00390625,0.016601562,-91,2024-05-01 07:00:00,1,4
2024-05-01 07:00:00,34.0,-6.75,1.5619049072265625,1.9079174804687469,-0.24414062,-0.09472656,116,2024-05-01 07:00:00,1,4
2024-05-01 07:00:00,34.0,-6.5,1.1996002197265625,1.9079174804687469,-0.24414062,-0.09472656,193,2024-05-01 07:00:00,0,4
2024-05-01 07:00:00,33.75,-7.5,1.7767486572265625,1.9079174804687469,-0.06933594,0.08496094,-60,2024-05-01 07:00:00,1,4
2024-05-01 07:00:00,33.75,-7.25,1.5521392822265625,1.9079174804687469,-0.24414062,-0.09472656,51,2024-05-01 07:00:00,1,4
2024-05-01 07:00:00,33.75,-7.0,0.8480377197265625,1.9079174804687469,-0.24414062,-0.09472656,176,2024-05-01 07:00:00,0,3
2024-05-01 07:00:00,33.75,-6.75,0.7884674072265625,1.9079174804687469,-0.24414062,-0.09472656,166,2024-05-01 07:00:00,0,3
2024-05-01 07:00:00,33.75,-6.5,0.7347564697265625,1.9079174804687469,-0.24414062,-0.09472656,237,2024-05-01 07:00:00,0,4
2024-05-01 07:00:00,33.5,-7.5,0.6283111572265625,1.6509552001953125,-0.24414062,-0.09472656,153,2024-05-01 07:00:00,0,3
2024-05-01 07:00:00,33.5,-7.25,0.4173736572265625,1.6851348876953125,-0.24414062,-0.09472656,233,2024-05-01 07:00:00,0,3
2024-05-01 07:00:00,33.5,-7.0,0.5706939697265625,1.4566192626953125,-0.24414062,-0.09472656,360,2024-05-01 07:00:00,0,3
2024-05-01 07:00:00,33.5,-6.75,0.7269439697265625,1.4107208251953125,-0.24414062,-0.09472656,340,2024-05-01 07:00:00,0,3
2024-05-01 07:00:00,33.5,-6.5,0.4212799072265625,1.6050567626953125,-0.24414062,-0.09472656,530,2024-05-01 07:00:00,0,3
